349,2016-08-03,Torrance,CA,Jamaal Albert,2,1199.98,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Santa Cruz Bikes,Virgie Wiggins
350,2016-08-03,Oakland,CA,Williemae Holloway,1,599.99,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Santa Cruz Bikes,Fabiola Jackson
350,2016-08-03,Oakland,CA,Williemae Holloway,1,599.99,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano
350,2016-08-03,Oakland,CA,Williemae Holloway,1,599.99,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland
350,2016-08-03,Oakland,CA,Williemae Holloway,1,599.99,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Santa Cruz Bikes,Virgie Wiggins
350,2016-08-03,Oakland,CA,Williemae Holloway,2,939.98,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Santa Cruz Bikes,Fabiola Jackson
350,2016-08-03,Oakland,CA,Williemae Holloway,2,939.98,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Santa Cruz Bikes,Genna Serrano
350,2016-08-03,Oakland,CA,Williemae Holloway,2,939.98,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland
350,2016-08-03,Oakland,CA,Williemae Holloway,2,939.98,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Santa Cruz Bikes,Virgie Wiggins
350,2016-08-03,Oakland,CA,Williemae Holloway,1,999.99,Surly Wednesday Frameset - 2016,Mountain Bikes,Santa Cruz Bikes,Fabiola Jackson
350,2016-08-03,Oakland,CA,Williemae Holloway,1,999.99,Surly Wednesday Frameset - 2016,Mountain Bikes,Santa Cruz Bikes,Genna Serrano
350,2016-08-03,Oakland,CA,Williemae Holloway,1,999.99,Surly Wednesday Frameset - 2016,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland
350,2016-08-03,Oakland,CA,Williemae Holloway,1,999.99,Surly Wednesday Frameset - 2016,Mountain Bikes,Santa Cruz Bikes,Virgie Wiggins
351,2016-08-03,Los Banos,CA,Cinda Rocha,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Santa Cruz Bikes,Fabiola Jackson
351,2016-08-03,Los Banos,CA,Cinda Rocha,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Santa Cruz Bikes,Genna Serrano
351,2016-08-03,Los Banos,CA,Cinda Rocha,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Santa Cruz Bikes,Mireya Copeland
351,2016-08-03,Los Banos,CA,Cinda Rocha,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Santa Cruz Bikes,Virgie Wiggins
351,2016-08-03,Los Banos,CA,Cinda Rocha,2,1099.98,Electra Townie Original 21D - 2016,Comfort Bicycles,Santa Cruz Bikes,Fabiola Jackson
351,2016-08-03,Los Banos,CA,Cinda Rocha,2,1099.98,Electra Townie Original 21D - 2016,Comfort Bicycles,Santa Cruz Bikes,Genna Serrano
351,2016-08-03,Los Banos,CA,Cinda Rocha,2,1099.98,Electra Townie Original 21D - 2016,Comfort Bicycles,Santa Cruz Bikes,Mireya Copeland
351,2016-08-03,Los Banos,CA,Cinda Rocha,2,1099.98,Electra Townie Original 21D - 2016,Comfort Bicycles,Santa Cruz Bikes,Virgie Wiggins
351,2016-08-03,Los Banos,CA,Cinda Rocha,1,599.99,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Santa Cruz Bikes,Fabiola Jackson
351,2016-08-03,Los Banos,CA,Cinda Rocha,1,599.99,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano
351,2016-08-03,Los Banos,CA,Cinda Rocha,1,599.99,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland
351,2016-08-03,Los Banos,CA,Cinda Rocha,1,599.99,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Santa Cruz Bikes,Virgie Wiggins
351,2016-08-03,Los Banos,CA,Cinda Rocha,2,5799.98,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Santa Cruz Bikes,Fabiola Jackson
351,2016-08-03,Los Banos,CA,Cinda Rocha,2,5799.98,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Santa Cruz Bikes,Genna Serrano
351,2016-08-03,Los Banos,CA,Cinda Rocha,2,5799.98,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland
351,2016-08-03,Los Banos,CA,Cinda Rocha,2,5799.98,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Santa Cruz Bikes,Virgie Wiggins
352,2016-08-03,New York,NY,Emmitt Sanchez,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Jannette David
352,2016-08-03,New York,NY,Emmitt Sanchez,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer
352,2016-08-03,New York,NY,Emmitt Sanchez,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
352,2016-08-03,New York,NY,Emmitt Sanchez,1,1680.99,Surly Straggler 650b - 2016,Cyclocross Bicycles,Baldwin Bikes,Jannette David
352,2016-08-03,New York,NY,Emmitt Sanchez,1,1680.99,Surly Straggler 650b - 2016,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer
352,2016-08-03,New York,NY,Emmitt Sanchez,1,1680.99,Surly Straggler 650b - 2016,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel
353,2016-08-03,Canandaigua,NY,Phylicia Stout,2,1499.98,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Baldwin Bikes,Jannette David
353,2016-08-03,Canandaigua,NY,Phylicia Stout,2,1499.98,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer
353,2016-08-03,Canandaigua,NY,Phylicia Stout,2,1499.98,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel
354,2016-08-03,Fort Worth,TX,Jenine Crane,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Rowlett Bikes,Bernardine Houston
354,2016-08-03,Fort Worth,TX,Jenine Crane,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Rowlett Bikes,Kali Vargas
354,2016-08-03,Fort Worth,TX,Jenine Crane,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Rowlett Bikes,Layla Terrell
354,2016-08-03,Fort Worth,TX,Jenine Crane,1,449.00,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Rowlett Bikes,Bernardine Houston
354,2016-08-03,Fort Worth,TX,Jenine Crane,1,449.00,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Rowlett Bikes,Kali Vargas
354,2016-08-03,Fort Worth,TX,Jenine Crane,1,449.00,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Rowlett Bikes,Layla Terrell
355,2016-08-03,Garland,TX,Sebrina Gross,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Rowlett Bikes,Bernardine Houston
355,2016-08-03,Garland,TX,Sebrina Gross,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Rowlett Bikes,Kali Vargas
355,2016-08-03,Garland,TX,Sebrina Gross,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Rowlett Bikes,Layla Terrell
355,2016-08-03,Garland,TX,Sebrina Gross,1,599.99,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Rowlett Bikes,Bernardine Houston
355,2016-08-03,Garland,TX,Sebrina Gross,1,599.99,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Rowlett Bikes,Kali Vargas
355,2016-08-03,Garland,TX,Sebrina Gross,1,599.99,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Rowlett Bikes,Layla Terrell
356,2016-08-04,Uniondale,NY,Sheila Goodman,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Baldwin Bikes,Jannette David
356,2016-08-04,Uniondale,NY,Sheila Goodman,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer
356,2016-08-04,Uniondale,NY,Sheila Goodman,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
356,2016-08-04,Uniondale,NY,Sheila Goodman,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Jannette David
356,2016-08-04,Uniondale,NY,Sheila Goodman,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Marcelene Boyer
356,2016-08-04,Uniondale,NY,Sheila Goodman,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Venita Daniel
356,2016-08-04,Uniondale,NY,Sheila Goodman,1,2899.99,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Baldwin Bikes,Jannette David
356,2016-08-04,Uniondale,NY,Sheila Goodman,1,2899.99,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer
356,2016-08-04,Uniondale,NY,Sheila Goodman,1,2899.99,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel
357,2016-08-05,Forney,TX,Garry Espinoza,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Rowlett Bikes,Bernardine Houston
357,2016-08-05,Forney,TX,Garry Espinoza,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Rowlett Bikes,Kali Vargas
357,2016-08-05,Forney,TX,Garry Espinoza,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Rowlett Bikes,Layla Terrell
357,2016-08-05,Forney,TX,Garry Espinoza,1,549.99,Electra Townie Original 21D - 2016,Comfort Bicycles,Rowlett Bikes,Bernardine Houston
357,2016-08-05,Forney,TX,Garry Espinoza,1,549.99,Electra Townie Original 21D - 2016,Comfort Bicycles,Rowlett Bikes,Kali Vargas
357,2016-08-05,Forney,TX,Garry Espinoza,1,549.99,Electra Townie Original 21D - 2016,Comfort Bicycles,Rowlett Bikes,Layla Terrell
357,2016-08-05,Forney,TX,Garry Espinoza,2,858.00,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Rowlett Bikes,Bernardine Houston
357,2016-08-05,Forney,TX,Garry Espinoza,2,858.00,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Rowlett Bikes,Kali Vargas
357,2016-08-05,Forney,TX,Garry Espinoza,2,858.00,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Rowlett Bikes,Layla Terrell
357,2016-08-05,Forney,TX,Garry Espinoza,1,2999.99,Trek Conduit+ - 2016,Electric Bikes,Rowlett Bikes,Bernardine Houston
357,2016-08-05,Forney,TX,Garry Espinoza,1,2999.99,Trek Conduit+ - 2016,Electric Bikes,Rowlett Bikes,Kali Vargas
357,2016-08-05,Forney,TX,Garry Espinoza,1,2999.99,Trek Conduit+ - 2016,Electric Bikes,Rowlett Bikes,Layla Terrell
358,2016-08-05,Elmont,NY,Larissa Hays,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Baldwin Bikes,Jannette David
358,2016-08-05,Elmont,NY,Larissa Hays,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Baldwin Bikes,Marcelene Boyer
358,2016-08-05,Elmont,NY,Larissa Hays,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Baldwin Bikes,Venita Daniel
358,2016-08-05,Elmont,NY,Larissa Hays,2,898.00,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Jannette David
358,2016-08-05,Elmont,NY,Larissa Hays,2,898.00,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer
358,2016-08-05,Elmont,NY,Larissa Hays,2,898.00,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
358,2016-08-05,Elmont,NY,Larissa Hays,2,939.98,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Baldwin Bikes,Jannette David
358,2016-08-05,Elmont,NY,Larissa Hays,2,939.98,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer
358,2016-08-05,Elmont,NY,Larissa Hays,2,939.98,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel
358,2016-08-05,Elmont,NY,Larissa Hays,2,3599.98,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Baldwin Bikes,Jannette David
358,2016-08-05,Elmont,NY,Larissa Hays,2,3599.98,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer
358,2016-08-05,Elmont,NY,Larissa Hays,2,3599.98,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel
359,2016-08-07,Port Washington,NY,Dorthea Walker,2,1059.98,Electra Moto 1 - 2016,Cruisers Bicycles,Baldwin Bikes,Jannette David
359,2016-08-07,Port Washington,NY,Dorthea Walker,2,1059.98,Electra Moto 1 - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer
359,2016-08-07,Port Washington,NY,Dorthea Walker,2,1059.98,Electra Moto 1 - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
359,2016-08-07,Port Washington,NY,Dorthea Walker,2,5999.98,Trek Conduit+ - 2016,Electric Bikes,Baldwin Bikes,Jannette David
359,2016-08-07,Port Washington,NY,Dorthea Walker,2,5999.98,Trek Conduit+ - 2016,Electric Bikes,Baldwin Bikes,Marcelene Boyer
359,2016-08-07,Port Washington,NY,Dorthea Walker,2,5999.98,Trek Conduit+ - 2016,Electric Bikes,Baldwin Bikes,Venita Daniel
359,2016-08-07,Port Washington,NY,Dorthea Walker,2,7999.98,Trek Slash 8 27.5 - 2016,Mountain Bikes,Baldwin Bikes,Jannette David
359,2016-08-07,Port Washington,NY,Dorthea Walker,2,7999.98,Trek Slash 8 27.5 - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer
359,2016-08-07,Port Washington,NY,Dorthea Walker,2,7999.98,Trek Slash 8 27.5 - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel
360,2016-08-07,Jamestown,NY,Clorinda Donovan,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Baldwin Bikes,Jannette David
360,2016-08-07,Jamestown,NY,Clorinda Donovan,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer
360,2016-08-07,Jamestown,NY,Clorinda Donovan,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
360,2016-08-07,Jamestown,NY,Clorinda Donovan,1,499.99,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Baldwin Bikes,Jannette David
360,2016-08-07,Jamestown,NY,Clorinda Donovan,1,499.99,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer
360,2016-08-07,Jamestown,NY,Clorinda Donovan,1,499.99,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Baldwin Bikes,Venita Daniel
360,2016-08-07,Jamestown,NY,Clorinda Donovan,1,599.99,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Baldwin Bikes,Jannette David
360,2016-08-07,Jamestown,NY,Clorinda Donovan,1,599.99,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer
360,2016-08-07,Jamestown,NY,Clorinda Donovan,1,599.99,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Baldwin Bikes,Venita Daniel
360,2016-08-07,Jamestown,NY,Clorinda Donovan,2,7999.98,Trek Slash 8 27.5 - 2016,Mountain Bikes,Baldwin Bikes,Jannette David
360,2016-08-07,Jamestown,NY,Clorinda Donovan,2,7999.98,Trek Slash 8 27.5 - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer
360,2016-08-07,Jamestown,NY,Clorinda Donovan,2,7999.98,Trek Slash 8 27.5 - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel
361,2016-08-08,Yorktown Heights,NY,Demarcus Reese,2,1099.98,Electra Townie Original 21D - 2016,Comfort Bicycles,Baldwin Bikes,Jannette David
361,2016-08-08,Yorktown Heights,NY,Demarcus Reese,2,1099.98,Electra Townie Original 21D - 2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer
361,2016-08-08,Yorktown Heights,NY,Demarcus Reese,2,1099.98,Electra Townie Original 21D - 2016,Comfort Bicycles,Baldwin Bikes,Venita Daniel
361,2016-08-08,Yorktown Heights,NY,Demarcus Reese,2,939.98,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Baldwin Bikes,Jannette David
361,2016-08-08,Yorktown Heights,NY,Demarcus Reese,2,939.98,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer
361,2016-08-08,Yorktown Heights,NY,Demarcus Reese,2,939.98,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel
361,2016-08-08,Yorktown Heights,NY,Demarcus Reese,1,1680.99,Surly Straggler 650b - 2016,Cyclocross Bicycles,Baldwin Bikes,Jannette David
361,2016-08-08,Yorktown Heights,NY,Demarcus Reese,1,1680.99,Surly Straggler 650b - 2016,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer
361,2016-08-08,Yorktown Heights,NY,Demarcus Reese,1,1680.99,Surly Straggler 650b - 2016,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel
362,2016-08-09,Apple Valley,CA,Hedwig Paul,1,749.99,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Santa Cruz Bikes,Fabiola Jackson
362,2016-08-09,Apple Valley,CA,Hedwig Paul,1,749.99,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Santa Cruz Bikes,Genna Serrano
362,2016-08-09,Apple Valley,CA,Hedwig Paul,1,749.99,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland
362,2016-08-09,Apple Valley,CA,Hedwig Paul,1,749.99,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Santa Cruz Bikes,Virgie Wiggins
363,2016-08-11,Euless,TX,Brain Skinner,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Rowlett Bikes,Bernardine Houston
363,2016-08-11,Euless,TX,Brain Skinner,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Rowlett Bikes,Kali Vargas
363,2016-08-11,Euless,TX,Brain Skinner,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Rowlett Bikes,Layla Terrell
363,2016-08-11,Euless,TX,Brain Skinner,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Rowlett Bikes,Bernardine Houston
363,2016-08-11,Euless,TX,Brain Skinner,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Rowlett Bikes,Kali Vargas
363,2016-08-11,Euless,TX,Brain Skinner,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Rowlett Bikes,Layla Terrell
363,2016-08-11,Euless,TX,Brain Skinner,1,529.99,Electra Moto 1 - 2016,Cruisers Bicycles,Rowlett Bikes,Bernardine Houston
363,2016-08-11,Euless,TX,Brain Skinner,1,529.99,Electra Moto 1 - 2016,Cruisers Bicycles,Rowlett Bikes,Kali Vargas
363,2016-08-11,Euless,TX,Brain Skinner,1,529.99,Electra Moto 1 - 2016,Cruisers Bicycles,Rowlett Bikes,Layla Terrell
363,2016-08-11,Euless,TX,Brain Skinner,1,599.99,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Rowlett Bikes,Bernardine Houston
363,2016-08-11,Euless,TX,Brain Skinner,1,599.99,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Rowlett Bikes,Kali Vargas
363,2016-08-11,Euless,TX,Brain Skinner,1,599.99,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Rowlett Bikes,Layla Terrell
364,2016-08-12,Utica,NY,Mariette Trevino,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Baldwin Bikes,Jannette David
364,2016-08-12,Utica,NY,Mariette Trevino,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer
364,2016-08-12,Utica,NY,Mariette Trevino,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Baldwin Bikes,Venita Daniel
365,2016-08-13,Long Beach,NY,Christel Cardenas,2,1099.98,Electra Townie Original 21D - 2016,Comfort Bicycles,Baldwin Bikes,Jannette David
365,2016-08-13,Long Beach,NY,Christel Cardenas,2,1099.98,Electra Townie Original 21D - 2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer
365,2016-08-13,Long Beach,NY,Christel Cardenas,2,1099.98,Electra Townie Original 21D - 2016,Comfort Bicycles,Baldwin Bikes,Venita Daniel
366,2016-08-13,Garland,TX,Arielle Levine,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Rowlett Bikes,Bernardine Houston
366,2016-08-13,Garland,TX,Arielle Levine,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Rowlett Bikes,Kali Vargas
366,2016-08-13,Garland,TX,Arielle Levine,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Rowlett Bikes,Layla Terrell
366,2016-08-13,Garland,TX,Arielle Levine,2,1199.98,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Rowlett Bikes,Bernardine Houston
366,2016-08-13,Garland,TX,Arielle Levine,2,1199.98,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Rowlett Bikes,Kali Vargas
366,2016-08-13,Garland,TX,Arielle Levine,2,1199.98,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Rowlett Bikes,Layla Terrell
366,2016-08-13,Garland,TX,Arielle Levine,1,2899.99,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Rowlett Bikes,Bernardine Houston
366,2016-08-13,Garland,TX,Arielle Levine,1,2899.99,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Rowlett Bikes,Kali Vargas
366,2016-08-13,Garland,TX,Arielle Levine,1,2899.99,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Rowlett Bikes,Layla Terrell
367,2016-08-14,Coram,NY,Afton Juarez,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Jannette David
367,2016-08-14,Coram,NY,Afton Juarez,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer
367,2016-08-14,Coram,NY,Afton Juarez,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
367,2016-08-14,Coram,NY,Afton Juarez,2,1199.98,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Baldwin Bikes,Jannette David
367,2016-08-14,Coram,NY,Afton Juarez,2,1199.98,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer
367,2016-08-14,Coram,NY,Afton Juarez,2,1199.98,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Baldwin Bikes,Venita Daniel
367,2016-08-14,Coram,NY,Afton Juarez,2,3098.00,Surly Straggler - 2016,Cyclocross Bicycles,Baldwin Bikes,Jannette David
367,2016-08-14,Coram,NY,Afton Juarez,2,3098.00,Surly Straggler - 2016,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer
367,2016-08-14,Coram,NY,Afton Juarez,2,3098.00,Surly Straggler - 2016,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel
368,2016-08-14,Canandaigua,NY,Amina Salazar,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Baldwin Bikes,Jannette David
368,2016-08-14,Canandaigua,NY,Amina Salazar,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Baldwin Bikes,Marcelene Boyer
368,2016-08-14,Canandaigua,NY,Amina Salazar,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Baldwin Bikes,Venita Daniel
368,2016-08-14,Canandaigua,NY,Amina Salazar,1,1320.99,Heller Shagamaw Frame - 2016,Mountain Bikes,Baldwin Bikes,Jannette David
368,2016-08-14,Canandaigua,NY,Amina Salazar,1,1320.99,Heller Shagamaw Frame - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer
368,2016-08-14,Canandaigua,NY,Amina Salazar,1,1320.99,Heller Shagamaw Frame - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel
368,2016-08-14,Canandaigua,NY,Amina Salazar,1,449.00,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Jannette David
368,2016-08-14,Canandaigua,NY,Amina Salazar,1,449.00,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer
368,2016-08-14,Canandaigua,NY,Amina Salazar,1,449.00,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
368,2016-08-14,Canandaigua,NY,Amina Salazar,2,3098.00,Surly Straggler - 2016,Cyclocross Bicycles,Baldwin Bikes,Jannette David
368,2016-08-14,Canandaigua,NY,Amina Salazar,2,3098.00,Surly Straggler - 2016,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer
368,2016-08-14,Canandaigua,NY,Amina Salazar,2,3098.00,Surly Straggler - 2016,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel
369,2016-08-15,Glendora,CA,Garth Huff,2,3098.00,Surly Straggler - 2016,Cyclocross Bicycles,Santa Cruz Bikes,Fabiola Jackson
369,2016-08-15,Glendora,CA,Garth Huff,2,3098.00,Surly Straggler - 2016,Cyclocross Bicycles,Santa Cruz Bikes,Genna Serrano
369,2016-08-15,Glendora,CA,Garth Huff,2,3098.00,Surly Straggler - 2016,Cyclocross Bicycles,Santa Cruz Bikes,Mireya Copeland
369,2016-08-15,Glendora,CA,Garth Huff,2,3098.00,Surly Straggler - 2016,Cyclocross Bicycles,Santa Cruz Bikes,Virgie Wiggins
370,2016-08-15,Queensbury,NY,Raymonde Garcia,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Baldwin Bikes,Jannette David
370,2016-08-15,Queensbury,NY,Raymonde Garcia,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer
370,2016-08-15,Queensbury,NY,Raymonde Garcia,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Baldwin Bikes,Venita Daniel
